,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,N_Acc_L,Thal_Re_R,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,ACC_sub_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pr_L,Temporal_Mid_R,Frontal_Inf_Orb_2_L,Frontal_Sup_2_L,Thal_IL_L,Temporal_Inf_L,Vermis_1_2,Thal_VL_L,Thal_LP_R,Rolandic_Oper_R,Occipital_Sup_L,Thal_VPL_L,Caudate_L,Parietal_Inf_R,Cerebellum_Crus1_R,Thal_VA_R,Frontal_Sup_Medial_L,Raphe_M,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,Thal_MDm_L,Postcentral_R,Cerebellum_10_L
Thal_VPL_L,0.3540722650919027,0.5523451633949112,-0.05942702232704619,0.21001762343978694,-0.07878228012644055,0.027806232916607974,0.6194176993904081,0.42597504978104445,0.14793913898889355,0.6629155679138192,0.2828377885590136,-0.3020513677243156,0.5068831584416957,0.46747830699158427,0.17592768186679503,0.05266283876073946,0.18486423479234132,0.15681773329747603,-0.15148953071800186,0.5101445459807411,0.48984077533734316,-0.07300550902193127,0.22609624841124715,0.47139468065786005,-0.030662134636075273,0.4085542298523466,0.1116785565878073,0.5579416194821413,0.6136347933336973,0.5170435227544523,0.4935676235276695,-0.11568194949126911,0.6451720084597026,0.19975847662958182,0.47396905614433577,0.12824647947369666,0.375250349205387,0.18034789508546165,0.2604979674292375,0.2752359575770748,0.3217589633337145,0.65803352758833,0.43282425527292356,0.1840027417006358,0.18327706234092658,0.5680177197327297,1.0,0.24675191019069329,0.6005130961298407,0.18402838725744136,-0.11808354817880076,0.08467744567569475,0.32192545550496354,-0.05719076108341902,0.4306710994588106,-0.08429568034904608,0.5062250327060601,0.30081768816478516,0.6266651855210988,0.03863678290789918
Caudate_L,0.3164794850913297,0.5663398973725284,0.2020628302617827,0.33825748330266814,0.026960064440459786,0.5198116415042184,-0.2565444395232131,-0.08080726627177459,0.24688025376408881,-0.014887726327430793,0.10120945440607243,-0.01480357518701977,0.32377263467005724,0.40733147588626445,-0.16346705201443223,0.5234860259355745,0.21090853354538144,0.4132024638182117,-0.1767108684591621,0.5548222890224975,0.5241542079400954,0.504846756538025,0.3742714847957562,0.3919708179783383,0.27362615072293817,0.6638939883946086,0.37299121834099586,0.05217112743120173,0.30036816556256835,0.032045170245878295,0.02797292771376578,-0.03327422979864437,-0.15407474363697027,0.5541590817362786,0.4337747400544327,0.4890067418971951,0.042882381990269836,0.18713898110295046,0.4256513758436118,0.17247204436736696,0.08717390545795686,0.4530955663562612,0.7459941636141925,0.14152009566163445,0.4118205297924922,-0.14803498250114794,0.24675191019069329,1.0,-0.08036750799094021,0.02949852195443205,0.5212017078458436,0.4480281561092972,0.5173626962502621,0.03686733219119087,0.46414050116529243,0.17765438074574166,0.13120988769738293,0.6947637723528572,0.28010585528218024,0.10505093382393027
Parietal_Inf_R,0.22325528351172413,0.2207586841902785,-0.09377177576418567,0.04684071198166963,0.019110843049087518,-0.07724007987096108,0.6920971585270399,0.25260630993148264,-0.011942944801618047,0.5438461517802867,0.23532562039027513,-0.007579416386775703,0.3871948353693128,0.37489149575466263,0.171598889277449,-0.14770965013888768,0.135251826298433,-0.02065356086131419,0.06295178939897957,0.3439817872580614,0.23642753541959555,-0.28164400163445436,0.1847859946724407,0.2784231061609277,0.045162891737432515,0.19942443908406027,-0.140090516504504,0.4995190972003482,0.558245469220073,0.746487733335041,0.2437814098873899,0.012298787921106202,0.674540860139159,0.16761700234523438,0.3893666410419624,0.04495333205134906,0.31161124027722575,0.1576377616869989,0.19906147438173577,0.4218257729613935,0.3509738642417471,0.38751919117537975,0.12397986218009949,0.2274386193371373,0.018379429196520296,0.5718308841294115,0.6005130961298407,-0.08036750799094021,1.0,-0.03986285918744482,-0.03688337457778428,0.051303692140794346,0.16980880760365283,-0.013812441002441857,0.11242204411076033,-0.09397902993922477,0.32228235067891375,0.08584269440130199,0.6634024490744912,0.050709718618156735
Cerebellum_Crus1_R,0.604952808057605,-0.24523864463532244,0.48037619493959155,0.753111551540372,-0.11703845924460725,0.3116042459189879,0.23931013776649437,0.7918171563031892,0.8389797143436459,0.37335492545930754,0.3009651814494578,-0.17362741740744564,0.2596045834133041,0.047137076258012424,0.6129380982801254,0.21676077185706508,-0.538249232525673,0.08434196975837144,0.25593241586931376,0.2679017801728441,0.12855806051193588,0.5765586092981959,-0.33820139387861503,0.3430358897950432,-0.06171750670922659,0.23683055876572717,0.6058721376499275,0.36438499709182504,0.11617710594609808,0.3122852291596808,0.4498396685453156,-0.36834451278960634,0.22728433953288849,-0.19977923322639965,0.08923880017380675,-0.36985969800106183,0.8067863504812547,0.3766430452072994,-0.06892844738031145,-0.2516296307274748,-0.5703159153026562,0.0908918513707993,-0.193851617648063,0.3156632506528428,0.5682752606945776,0.2338441209574129,0.18402838725744136,0.02949852195443205,-0.03986285918744482,1.0,-0.26511918092844866,0.013534857924349265,-0.0007152151957222501,-0.450505426378012,0.12170166927515277,-0.4699972583179751,0.5283366925878766,-0.05718727657156805,0.25493982240464014,0.05144820758654723
Thal_VA_R,-0.011325103227621196,0.2900707807177602,0.19020800326206927,0.16048097523100127,-0.019438853458131452,0.5196297607063156,-0.4402780434778517,-0.3894373068307077,-0.0007035676312243277,-0.36032576193166915,-0.11110896310143631,0.41134038766465825,0.08558771998570175,0.3646984344523497,-0.4051666274771495,0.3818936064469129,0.13660268995366223,0.30843652367779817,0.16022076089206724,0.3621481181217988,0.2912598368732184,0.3568907777700106,0.19558134627456267,0.22833384446268937,0.2383413941359878,0.4644154808471836,0.1222950027748641,-0.07686669113569737,0.2151730494211375,0.1288088385706768,-0.38943445691951845,-0.0791907122262633,-0.3138538613509763,0.5395297760860648,0.40383984038710485,0.41197929800660005,-0.16811123732726846,0.012380780710896244,0.19747135833459653,0.11639082118077279,0.14656860903317054,0.21344901652694775,0.46726997723152397,0.15998373197498555,0.3130319117327057,-0.34990486065322063,-0.11808354817880076,0.5212017078458436,-0.03688337457778428,-0.26511918092844866,1.0,0.25821723494659704,0.3234937489564308,-0.07402654756371942,0.19004105032870866,0.060426789675631816,-0.0949147093923966,0.5547705827894337,0.20360815244954408,-0.16988249895368523
Frontal_Sup_Medial_L,0.034725762128343086,0.023725666810868493,0.16690238796985965,0.03104412280749221,0.5641827941052834,0.4731697449736842,0.011856277950942412,-0.11188176827910304,0.042148544343173985,-0.06113578280972318,-0.25975796748406565,0.23894814141667134,0.2147889174816153,0.029949265339240323,-0.01520398193926845,0.19878287937460554,0.5315989791269341,0.049008802424839015,0.055788655131949555,0.39859789971502385,0.31759780608108673,0.27920774123374464,0.6970206501019091,0.27986864397431777,0.16711255560710614,0.4088172439920545,0.14973507448120799,-0.14005792243445214,-0.046881336988853155,-0.05282252409448266,-0.15403185446558676,0.44563845996162377,-0.18451713874986478,0.7056358178870484,0.48054885625748966,0.4027155854905333,-0.06854709076008662,0.5225230048583465,0.8868032474474423,0.37626593091889843,0.15361519289865347,0.11748575748097913,0.10685192503193973,0.2482990330104896,0.18426682761788707,0.048716447593928534,0.08467744567569475,0.4480281561092972,0.051303692140794346,0.013534857924349265,0.25821723494659704,1.0,0.6106790352174907,0.47361184113203275,0.20725385151110232,0.3652852235675001,-0.20249534744796877,0.4693171538318264,0.06424818177177655,0.6308194026429637
Raphe_M,0.2591812255216685,0.32505554987109564,0.12095105396305382,0.17826274541151108,0.2693816190410417,0.5042379144095057,0.009182514851841728,-0.09037258694390124,0.0749654144570238,0.11243737908152089,-0.09673940666786258,0.06805627590501262,0.3686924997298353,0.2232039271863438,-0.14930062669535316,0.4154731028474879,0.3772849032736725,0.26810237407187243,-0.03373213812908552,0.4494275675096127,0.4527775968937728,0.26195320391051397,0.5285868581628257,0.33053989819359975,0.31236370840912614,0.5929035854012455,0.22961534138236422,0.03854326926456618,0.20141763512775232,0.13961620979990713,0.04292599058031381,0.11651780701281216,-0.07770521646609972,0.6552479891752062,0.48181991827317655,0.3372044046021197,0.02509135588942623,0.39165259959382587,0.6570239824758208,0.18998904919893622,0.19343422951789419,0.37518748351935544,0.3683507584161783,0.16679826893724783,0.24606901754564428,0.02836321390703713,0.32192545550496354,0.5173626962502621,0.16980880760365283,-0.0007152151957222501,0.3234937489564308,0.6106790352174907,1.0,0.13465054593805442,0.48313367258635304,0.17787947772754412,-0.021073022186403733,0.5351110793832929,0.24605260000802298,0.2990677903040078
Frontal_Med_Orb_R,-0.4023064470441229,-0.018018013847924126,-0.4475223855043592,-0.6566881594997087,0.43282351529272245,-0.2775873324116628,0.13846168918520937,-0.40363590200747373,-0.5306303116405057,-0.15129219293271318,-0.2215526032027384,0.06898224774311293,-0.04629977565422751,-0.39432170979971115,-0.17719226407863628,-0.25804570517494485,0.7131040732202579,-0.24189445748708985,-0.2971534318591086,-0.2524876889303255,-0.017263517535031497,-0.4529312371153833,0.641805469947262,-0.31211541243586405,0.14250869523814816,-0.25467990197013557,-0.4779818643401697,-0.4092639654451084,-0.3963743476371007,-0.40449843847006,-0.1928222129800999,0.8539613470244367,-0.12830491896624863,0.28264128410372613,-0.07148020196258258,0.4110359417470217,-0.4901800323712492,0.19477349058278937,0.5656789247180292,0.46061793168793264,0.35356186791173655,-0.20441719110672704,-0.11061358277820388,-0.17286260597678108,-0.5281423238194295,0.06980565039855281,-0.05719076108341902,0.03686733219119087,-0.013812441002441857,-0.450505426378012,-0.07402654756371942,0.47361184113203275,0.13465054593805442,1.0,-0.18389600220220415,0.837983215518039,-0.5293119159997852,-0.06852614737787033,-0.38187643102698665,0.645354520547653
Pallidum_L,0.25061668822155087,0.5733672977820385,0.13025498450740627,0.3156280791405316,-0.06445443349779292,0.44148991529426596,-0.09494555398915974,0.12276937767929795,0.14981111414689743,0.2402499387027952,-0.06474746246781472,-0.3186148297706753,0.5782567180520081,0.47106057648589855,-0.18125858036434062,0.4770557145517536,0.025443814760522303,0.5732258227806805,-0.12091540812406333,0.5572865717459528,0.5297455957791477,0.3040591281137434,0.17642980650104478,0.44829134135127735,-0.06432486376977631,0.6853570685900758,0.3833207622773581,0.27459133077396414,0.48695210894311314,0.168422747141837,0.3947599260080204,-0.24206602686453066,0.04800349240140826,0.4578005874557204,0.4274555470333131,0.1268446194490734,0.0873235457724728,0.04178874960563127,0.26241994844614136,-0.06541132590233996,0.24405247708510827,0.6216056707956719,0.4387897179991584,-0.0061342841079192224,0.3010768690916351,-0.038833897503803866,0.4306710994588106,0.46414050116529243,0.11242204411076033,0.12170166927515277,0.19004105032870866,0.20725385151110232,0.48313367258635304,-0.18389600220220415,1.0,-0.24100275532658028,0.35286882709084594,0.5319444687017504,0.4407369380247128,-0.12716422450137796
Rectus_L,-0.26939611760940935,0.001077975398660701,-0.3765315633927312,-0.5831988552277205,0.4308174455294352,-0.17783828685975675,0.027301638527153643,-0.5187686262918367,-0.4962630173798328,-0.2009629368639376,-0.1668259053556367,0.028594338005975006,-0.0695228063563541,-0.3805775682597213,-0.178227079973789,-0.19973722600061114,0.679534878516103,-0.12812204124678195,-0.3596213817957914,-0.28360488256601046,-0.052692923646056544,-0.3755822914819657,0.6558772231286613,-0.341054657322485,0.3806476752767147,-0.1942585582970297,-0.45938621052292145,-0.4491283256635002,-0.4102540980720526,-0.410893393672541,-0.36339484125563376,0.7762843408105851,-0.22887491082949657,0.25403685297646905,-0.09326531922609285,0.4607802388894633,-0.47867394331361296,0.23372147040950747,0.49523164239695117,0.34675162781122637,0.20253852031561834,-0.2507944871134309,0.03230448629705601,-0.3008804577760882,-0.46887215375387237,-0.022131765140758555,-0.08429568034904608,0.17765438074574166,-0.09397902993922477,-0.4699972583179751,0.060426789675631816,0.3652852235675001,0.17787947772754412,0.837983215518039,-0.24100275532658028,1.0,-0.6045274088281085,-0.027649674759127017,-0.41918252065396044,0.5835772329756231
Cerebellum_6_R,0.4577903573670176,0.34576467194950145,0.45442608956893366,0.6221541293882064,-0.3317464222351717,0.14045947872621373,0.3735815958552492,0.7421469632570373,0.5873782366198795,0.5496450919015325,0.4188553896716051,-0.170221275236927,0.37750976917143936,0.6574386167931845,0.2910579689180781,0.0997156624880861,-0.3952134094638875,0.1840931480061734,0.11724930529992394,0.6247116276237575,0.3325914129237665,0.36313218314398044,-0.3803777043411693,0.6796473063556222,-0.21647307111442904,0.3774697936861377,0.5459043488092605,0.8210385560653288,0.7671364229212699,0.5211643502660789,0.6736238827551706,-0.5501793145414254,0.6539882077886102,-0.10605933104308336,0.4665495063904882,-0.19956533645706892,0.6378019079728536,-0.11248288619152065,-0.19994199046918174,0.04783145942851671,0.12022698297990948,0.6272971610362825,0.32322757170421346,0.35888298691230663,0.6048182996192947,0.4601289250270071,0.5062250327060601,0.13120988769738293,0.32228235067891375,0.5283366925878766,-0.0949147093923966,-0.20249534744796877,-0.021073022186403733,-0.5293119159997852,0.35286882709084594,-0.6045274088281085,1.0,0.07811173812544996,0.7236363612763762,-0.3774336399332332
Thal_MDm_L,0.1684079279300752,0.5019031431563299,0.24938938301369312,0.31937411292936213,0.14973298862545045,0.6275820210489966,-0.29099468112866417,-0.15241924437754253,0.13516189498896874,-0.015299355014418297,-0.1616993671961399,0.08806829985319363,0.24828611815353888,0.44476938110582515,-0.2513202420593983,0.5923333167238362,0.210460463990959,0.4881458341893662,0.01609774945334469,0.567987622089944,0.47034111978273857,0.43508532671477945,0.3535408216239714,0.38320302917244686,0.18263845764991285,0.7359766756134535,0.2977397889661981,0.015785730072530004,0.3173025249533438,0.20495072220876379,-0.07214324253312082,-0.13079994232528006,-0.20051508468317095,0.6843883990911706,0.49068754635200784,0.35093501072565497,-0.0010413917312548703,0.11900945411310015,0.41281680826972894,0.04535184871205058,0.18144803963670358,0.4408860305900256,0.5997884506832577,0.16572905680956396,0.4160563436289404,-0.19947387571410471,0.30081768816478516,0.6947637723528572,0.08584269440130199,-0.05718727657156805,0.5547705827894337,0.4693171538318264,0.5351110793832929,-0.06852614737787033,0.5319444687017504,-0.027649674759127017,0.07811173812544996,1.0,0.36380251366364985,0.021403710298283633
Postcentral_R,0.4526606315734845,0.4576757799383064,0.3509493081768926,0.5526261795676892,-0.19783309428920526,0.31592252611710386,0.4397840737518233,0.5068820681750318,0.3970188589502327,0.5648055814447731,0.32575756786503224,-0.035109254240299266,0.5621404708397358,0.7813189032266415,0.09775217932026325,0.14820846580556146,-0.13637720907512138,0.22423887715866753,0.170413301723056,0.8072473770746483,0.46715832553276865,0.24788230898573532,-0.03148650339224967,0.7790297156238875,-0.03986441891045026,0.621757665367161,0.39017713322784814,0.8128948969064353,0.8992560520163132,0.7615836419036284,0.3788414720429194,-0.3977897094086044,0.6488755641910164,0.30239255075371707,0.7301738759483165,0.022598318889961607,0.5363710760749155,-0.009778250840224002,0.1395860156637193,0.2991285410712554,0.30971134001354345,0.7363124387744123,0.4655403462416875,0.3648817622032157,0.5400613832807324,0.49764644897524457,0.6266651855210988,0.28010585528218024,0.6634024490744912,0.25493982240464014,0.20360815244954408,0.06424818177177655,0.24605260000802298,-0.38187643102698665,0.4407369380247128,-0.41918252065396044,0.7236363612763762,0.36380251366364985,1.0,-0.2985466358455789
Cerebellum_10_L,-0.01289665684339692,-0.22666412872698513,-0.18699577793398567,-0.1986008546441765,0.600294722420826,0.024828584456748324,0.23936888115896368,-0.09508086396278477,-0.027031827933054562,-0.016291637594394646,-0.14347771172964405,0.01972422147279949,0.06894973495031222,-0.40724686643430835,0.30220152602111366,-0.05537087501734402,0.5198179902853842,-0.17675488660946473,-0.06788054062677276,-0.12465329979200142,0.017885523453798364,-0.1295691147690103,0.6651241410952086,-0.23520020436710404,0.2528555476678585,-0.03823978710865616,-0.20082410109777807,-0.37668814746818313,-0.4201808170990759,-0.13433309979566838,-0.10186026940611276,0.6515594837633977,-0.12537908111955753,0.2858798179482344,-0.04605868389182774,0.3033194482525366,0.015707893995893882,0.6086815532142692,0.6643529374719254,0.26747406081119535,-0.1252631885824687,-0.1791244943550116,-0.26339342047685355,0.02623037162920868,-0.19671384135912232,0.0890468837482979,0.03863678290789918,0.10505093382393027,0.050709718618156735,0.05144820758654723,-0.16988249895368523,0.6308194026429637,0.2990677903040078,0.645354520547653,-0.12716422450137796,0.5835772329756231,-0.3774336399332332,0.021403710298283633,-0.2985466358455789,1.0
