,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_L,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_pre_R,Thal_Re_L,Precentral_L,Red_N_R,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuA_R,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,Cerebellum_3_L,OFCant_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VA_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_LP_L,Caudate_L,Parietal_Inf_R,Thal_VPL_L,Vermis_10,Frontal_Sup_Medial_L,VTA_L,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,VTA_R,Postcentral_R,Cerebellum_8_L,Lingual_L,Raphe_D,ACC_sup_R,Red_N_L,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,Thal_PuI_L,Olfactory_L,ACC_sup_L,Frontal_Sup_Medial_R,OFCmed_L,Thal_MGN_R,Temporal_Mid_L,Thal_LP_R,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,ACC_pre_L,Thal_MDl_R,Hippocampus_L,Thal_PuL_L,Cerebellum_9_R,Cuneus_R,Thal_IL_R,OFCmed_R,N_Acc_L,Heschl_L,Thal_LGN_L,Calcarine_L,Occipital_Mid_L,Cerebellum_4_5_R,ParaHippocampal_R,Thal_PuM_R,Supp_Motor_Area_R,Parietal_Sup_R,Thal_VPL_R,Cerebellum_Crus2_L,Temporal_Pole_Sup_L,Occipital_Mid_R,Cerebellum_Crus1_L,Vermis_3,Cingulate_Mid_L,Frontal_Inf_Tri_L,Frontal_Sup_2_R,Thal_PuL_R,Temporal_Pole_Mid_R,Cingulate_Mid_R,Parietal_Inf_L
N_Acc_L,0.3106631200797465,-0.07694839949663967,0.4630030308569912,0.04204588137651674,0.4240670444916317,0.04462734179451448,0.2432898635487088,0.009819766705946711,0.2477496578031828,0.6369148538793863,0.35025475500779313,-0.10569194550165464,0.07968688596195883,-0.03552665928713327,0.2932997626860334,0.41986234570293035,0.2511766058093537,0.4333589330420249,-0.1849041086468423,0.15837990884846237,0.45323949518529794,0.24452404848022813,0.19327210661588917,0.004035085060685808,0.13849083416782798,0.40815943992673626,0.228333407285647,0.11306994349067226,0.2420851564484915,-0.050135313119028774,0.18716214514023896,0.38002378308708534,0.1346188529993497,0.5409982400663014,0.14805321658048684,0.167466719224541,0.538259971100413,0.09888931930192707,0.4405164646082328,0.342528423426565,0.18772534366205865,0.33263449621205676,-0.05905651476752024,0.5008926866082957,0.3836343370474173,0.18267221908156753,-0.05212105207312585,0.2569287695822164,0.5871002344115679,0.20695077576735144,0.348467829122213,0.3036142971900315,0.38962898940247487,-0.033305095904727876,0.6785860369156868,0.8104813054630894,0.6573452337692651,0.2807321652970597,0.2919681565178952,-0.10556668313132113,0.3582998413288543,0.3232288059066639,0.2768839796109413,0.3086323302667333,-0.24679462398490906,0.5145982798510378,0.18939731785985353,0.4615199677544772,0.24531054037303335,0.7432886209447331,0.4090454930416024,0.3140937178277604,0.31094941996409087,0.5361392142887151,0.5263787342967772,0.20700723477157987,0.3276402355154556,0.2429889683048481,0.13086306466692432,0.44287641928860777,0.31359908483371873,0.5019090787435966,0.3529752694323533,0.3902918381140621,-0.03490581041063032,0.19087346502633937,0.3688880282843056,1.0,0.17654311144106774,0.12890885618886935,0.3184547713770934,0.32349409507208665,0.3514267614040609,0.4475470853247261,0.20199164300649808,0.025742671142210013,0.1671661411344228,0.35357377124794237,0.31906794229743046,0.3820569390799462,0.09461107531556202,0.3538358902246012,0.44254988912655446,0.192107233629586,0.26991653507473967,0.343351994766693,0.1797822565092148,0.33055648071087296,0.15470391711281448,-0.13440814056198797
Heschl_L,0.35475477687221807,0.2851489661238254,0.4685659014690598,0.7987166177875556,0.645414143776351,0.7648607566301232,0.42843107065393965,-0.07925669108843976,0.12205501590993834,0.28415446270541816,0.16948433468583612,-0.08245875674386872,-0.020015278481770177,-0.13683223854137616,0.3611768847433915,-0.05932554873641845,0.8471009929379404,0.49695872700239746,0.027425530195091696,0.5744382286768875,0.13020566757612503,0.6636989603987281,0.8575172039718225,0.45838689643401487,0.24064603757075692,0.18414972744113398,0.4051146961725621,0.05196252547564349,0.4184649285731673,0.5885858057417377,0.44977644328725574,-0.04443359540824673,0.029037158747458745,0.06893232267374345,0.47892760115089283,0.14648082135243856,0.3921758439886062,0.5633360712317034,0.3560757029282815,0.2858165956292104,0.5380924195657285,0.43698582762126587,-0.041687586076632366,0.46124174604289103,0.4291944039012732,0.8787772697595658,-0.16997427280896826,0.7213083867517123,0.15506297114905082,-0.05593832143622957,-0.041380128905851396,0.45481812503798286,0.4886527277375597,0.03518041539025933,0.41179675818361033,0.21031174551680668,0.5247723890848701,0.5501308796083607,0.2529026801612486,0.6381393537523109,0.48697902517436165,0.48670180297574317,0.15476995089476983,0.6393666294492811,-0.04674678459076925,0.23894442846647498,0.692059930922381,0.32987416315412743,0.10255197256533975,0.5230493113669903,0.7515174942344852,0.478282397829127,0.4938682783558969,0.023952027164084407,0.5308422709156778,0.4404404706265125,0.5652970519194134,0.7349328478366264,-0.17601584860688713,0.49082229855788223,0.22551912033909685,0.5249929023850068,0.061481021968496384,0.4891907573014796,0.20016539674274522,-0.022541252148318973,0.1940420079472164,0.17654311144106774,1.0,0.1948483798212652,0.4519195764618259,0.06319917218749328,0.45236670682080016,0.22760962090164294,0.22852549825016424,0.5239212191212725,0.05522884046794491,0.13140916375808956,0.4384006365903727,0.741219383635985,0.05437428374250113,0.5286261350157132,0.1960569685625388,0.7104301573832987,0.566023762836897,0.524619290935533,0.575732746137828,0.5665782065030006,0.7498098072557754,-0.025427205926841917
Thal_LGN_L,0.327128296895937,0.023063979028879706,0.14753849289433815,0.241276415929814,0.21535077138764783,0.4181179421448019,0.3192212369651969,-0.1444747600943253,0.45981236856903507,0.3048819011991858,0.350822741326442,-0.058319671356851545,0.026843611937713435,0.10523110244919621,0.3791495912900844,0.1871709930478643,0.31603845148659054,0.3736926969575694,0.13833659369548262,0.4326887089043901,0.3093806956942755,0.20464353140546654,0.21367092614452313,0.5310597428133497,0.373947701363229,0.41940325696079495,0.1733732829124661,0.20387572242573962,0.3635587858758229,-0.22409004330469276,0.3162530092496986,0.13885419953270242,-0.050010900365122665,0.47749724101593133,0.31176880585096334,0.3993572201805504,0.3310388905501943,0.4238345225904362,0.3345168605214733,0.17282559725334595,0.0396942961500233,0.4671540186227086,0.1492467133813233,0.15523570157331648,0.241699068675872,0.1699797296616247,0.10362806673012341,0.17466641119330525,0.1779827251395458,-0.031652814374482974,0.3244310699050858,0.29661786945001,0.41536915309393385,0.12075671637537967,0.30005642918352243,0.3038256727826736,0.18132751213620707,0.42391957937575875,0.32376625836073547,-0.15331236984906682,0.36586937681375764,0.4026130490075317,0.09490345329339235,0.2550559531620361,0.11146992766369225,0.13415705554641266,0.18395852256188566,0.3952697861380395,0.3628207102041914,0.22102731962904423,0.3248376730282656,0.370239764020474,-0.007167599902247974,-0.07078736006499976,0.37403830674694216,0.26166369674377005,0.37394953117292906,0.24122871507597476,-0.12399268882419721,0.47139811555580685,0.3014079747223138,0.3817640650234365,0.26428979667743013,0.3872715987993432,-0.08705551946283778,0.4146078170308369,0.07060525106817614,0.12890885618886935,0.1948483798212652,1.0,0.3506416125299732,0.3261938339467967,0.47347993082725415,0.4638383836143059,0.29979416430557376,0.2907715819834427,-0.18290082505594227,0.3293976044920534,0.24785021757626302,0.2641192874026462,0.013286405520538995,0.2511202202146505,0.30595460597226004,0.27858402068232785,0.4515132622691203,0.29859235974383147,0.3523538671030566,0.43546581496665765,0.20771011918566176,0.1891356886476932
Calcarine_L,0.3382535577423576,0.1169674889587028,0.33977001703602644,0.6204423957145883,0.6206730126421841,0.5408583105909721,0.6938953829740441,0.017616888493880913,0.4017783007864176,0.27799714228133193,0.70682962474467,-0.106206583285562,-0.15060002065239542,0.05297041811129489,0.7430725387774317,0.14802412681344373,0.6676471751499863,0.5597932705495943,-0.11492807573936041,0.5424727469680839,0.30962327278583035,0.5094950058800726,0.48699065340498476,0.34001550032589,0.5590046563327026,0.3528213231697472,0.539295902244042,0.08288583629777381,0.9161070833725022,0.3337844776236172,0.7673952340904749,0.23127160840557148,-0.10784463302507355,0.2582178322973664,0.5027617191101381,0.5268044758501145,0.4147934605087151,0.762708474346152,0.48861847546224907,0.25893545069329765,0.5319511147983316,0.6908638240399145,-0.14043613163391602,0.5515099265320405,0.5675521852746751,0.5371872500225494,-0.04930380789652599,0.6230149019669745,0.18999273424951538,-0.13397407860255978,0.22131813390951258,0.7643053947229773,0.626792317362405,-0.028751952628177195,0.43553286112752054,0.35090137633992097,0.5148105000584376,0.827588559827141,0.7121509521115474,0.297001152569168,0.837025737177647,0.8971801562969279,0.4435873283932956,0.4929264826729844,-0.11649670703901834,0.19544962839202015,0.5742420804600186,0.5706466449879061,0.21953232759778019,0.35112733387463047,0.5743457965135182,0.6508677674940697,0.4792003051016436,0.13411565518219098,0.6611915714422202,0.44664499933135515,0.8847277523542348,0.5333007262354169,-0.10123993218908355,0.46935440399315675,0.45111952360988783,0.545975012127961,0.1733597811567824,0.7860465326050613,0.24201002000681068,0.3350423733077568,0.4051672481015947,0.3184547713770934,0.4519195764618259,0.3506416125299732,1.0,0.40137303847063915,0.7609572071721497,0.32270834971488094,0.4902791908078482,0.4646325001132155,0.027507857830514848,0.4518222153164718,0.7162111439535279,0.5949163063923056,-0.05744827348250362,0.7671077995825324,0.4677058558742866,0.73264886906628,0.5253558991616976,0.6134720056582864,0.5252436678142061,0.461148556252046,0.6790730154730257,-0.06705778418784751
Occipital_Mid_L,0.4232585222438769,0.13541501338847844,0.12741765400834454,0.15043443884386257,0.27875290502985733,0.11361167375421305,0.378155311625907,0.3446590023906475,0.5457304922570728,0.020266004668479155,0.1885439767167605,0.08961313555950431,0.33723220641177454,-0.08830615197142015,0.18711725254172945,0.26162665515763206,0.21102144130666944,0.36441430272893677,0.17067560672426413,0.26227893267526,0.2733725703483213,0.16797798106804568,0.08017991237253336,0.22640909114734548,0.1592084739619518,0.3106205792146065,0.21029246959753475,0.24010626002672691,0.3774546836422296,0.008150530252672377,0.1556521140349958,0.2913902254731559,0.014416005085566208,0.3405200766874081,0.3374582936523762,0.42990892598444813,0.41474249206704333,0.3205200596065553,0.1850652026385505,0.03628342984068648,0.2015829451068009,0.3949646286669458,0.2942599853094183,0.37629230039002126,0.36663038744352117,0.11445860786111596,0.31858968028979023,0.19901185571679925,0.40752056823403904,-0.10102641544962604,0.3472849647156397,0.29574793827997276,0.44809936788304544,-0.10970202445968398,0.3843796805978411,0.41714222524790345,0.26252843475363774,0.2754387542148408,0.3401562539353248,0.0027002468416959455,0.29107506469477096,0.38372019329232415,0.09623673046845763,0.17257819513441447,0.2495225744545609,0.3012972476223996,0.16688285553187565,0.6579221947139456,0.23347247698277462,0.34820383694310525,0.181648478623436,0.38495036612427386,0.08288002651773516,0.25322149846011976,0.5148095663502055,0.08038391146082394,0.3299957279037365,0.1830952077827049,0.1610412549033757,0.30873782567912533,0.24918861481655108,0.3844501025762919,0.29847662392628344,0.28315829179521235,0.25161383946729854,0.3758466589994267,0.23867010948612274,0.32349409507208665,0.06319917218749328,0.3261938339467967,0.40137303847063915,1.0,0.3924658606236626,0.2600775921527869,0.2639063621124541,0.20854259409813602,0.16890601156016366,0.32768212911859534,0.31476663865403326,0.16144699525960138,0.2377410255649371,0.3047959949300593,0.6049722973896416,0.2353063420673276,0.35751542395011365,0.3796147765828964,0.11674417749489205,0.3316211119322587,0.2149581540658207,0.11416848261246142
Cerebellum_4_5_R,0.3572927555788306,0.11003727192894519,0.4027871367400007,0.5396092163183936,0.6371290057382405,0.5930265590245319,0.5388903989598748,-0.13915161803640164,0.6007338017874386,0.4545935737888484,0.686545391698818,-0.09882115184507788,-0.15306927836848616,0.0059704693434983165,0.7102638365566442,0.2078228372256968,0.6365089841974345,0.6501220315344067,-0.07789034627410332,0.5457790235631343,0.35742007437969286,0.4428315586052556,0.5246815359350495,0.4346486933840663,0.4969076471723228,0.5235302469016716,0.45433686620196145,0.013233593038801977,0.7737286885389086,0.1265092285751062,0.7286147735890629,0.36502786512717506,-0.20501035731292672,0.4324676107924037,0.4754073616438509,0.7256692200632103,0.5607094118133771,0.6677660592390714,0.5579898769868696,0.2907346879564817,0.41804284618910176,0.7143626743940398,-0.03964232870694456,0.6680016920450967,0.595634907664749,0.5202500739281533,-0.10211650126469776,0.5298164470355697,0.24478544181075432,-0.1409664839866069,0.3541396648247874,0.761353432247643,0.6746215305866138,0.01242491328655273,0.5719940932815553,0.46267174843390657,0.59035341146935,0.8017650789872596,0.655754139419491,0.1575867680036671,0.8278327124651483,0.7675490166221219,0.47396991729794646,0.45541575644694077,-0.15315042264154072,0.28072218466842597,0.4318740450410504,0.6986869771338411,0.29691172387890724,0.439764047153532,0.6021242132870172,0.6657376850822522,0.40567921941039775,0.1241460465227012,0.7267578229411672,0.488161299450191,0.8154261969684858,0.5918896735198622,-0.1546539192774319,0.6196691278122062,0.5430346901770902,0.6821820194347645,0.27104391274388095,0.7934936535547018,0.022969293168364904,0.5390777672790873,0.4690731590424284,0.3514267614040609,0.45236670682080016,0.47347993082725415,0.7609572071721497,0.3924658606236626,1.0,0.5147767349904468,0.6003665316419189,0.385214774729195,0.04914087919284657,0.5137541256964049,0.6934379347207104,0.6572491968959517,-0.04045792570775713,0.6872998585738506,0.6538901895519225,0.6713980670641035,0.6016761301062983,0.6217301589725361,0.5660601316953611,0.6186932941446485,0.6343679051623013,0.012196429633993804
ParaHippocampal_R,0.431131987013907,0.3835461912307889,0.5460409357044578,0.2662430785464687,0.34384394009086644,0.2301014058506069,0.3375732101779272,0.008368472535783792,0.5742443254701262,0.5993819749972531,0.4507368720218343,0.30974941538031475,0.2709865673177311,-0.01728716737657472,0.39791471491676883,0.5618104793575219,0.30510018441161435,0.5684235934557436,0.35903733040264796,0.21528904696336168,0.49587967489893603,0.4048937351658026,0.387349843870907,0.22294773348922894,0.5112616242497167,0.8052011000518764,0.258139035956448,0.0624685645124963,0.27467856075238745,-0.09964944555168767,0.3136822833662979,0.40594228042178576,-0.052222812680612476,0.8520153984805557,0.23880180208475535,0.5495546541966969,0.6962463837484503,0.38877485764913267,0.22936874714179922,0.4626119247215546,0.21004610018140057,0.41556845394441216,0.47190958874004824,0.3892829449844863,0.13899153846964415,0.13530006726934596,0.21554112471801973,0.10619173272078652,0.4973196754178002,-0.1332866362281456,0.584260240727888,0.405584252888495,0.4600338564775029,0.15757080089828923,0.6131896596294489,0.5227729449479185,0.5149495284729249,0.4943457696093555,0.23208574661138442,-0.0792619073797544,0.40594558886941556,0.36886499222563796,0.22490465551076957,0.39496056281726005,0.26463933963256103,0.5567347574328869,0.3080809958252669,0.6778605493855393,0.3244080121685526,0.6138966337115742,0.41772965151187946,0.346569690806327,0.2552876857713112,0.23886504978150552,0.46697157094657044,0.40740352186952306,0.3112691906244112,0.34747418330179375,-0.00838374336495235,0.6710216485114434,0.2482641402457507,0.6839181337748503,0.1719397117386065,0.5523330578371782,0.02683273401413222,0.4897234773215451,0.5120955112002098,0.4475470853247261,0.22760962090164294,0.4638383836143059,0.32270834971488094,0.2600775921527869,0.5147767349904468,1.0,0.4346430470210943,0.2108458077342931,0.01968683170498313,0.4223940414800158,0.33425890975917955,0.4719130436383719,0.1960580986091186,0.3076512583109423,0.43828831543767155,0.20113327996119393,0.3359977486789662,0.4299076565639715,0.3607303027305529,0.6555195567887419,0.17243998353229706,0.037905018657932804
Thal_PuM_R,0.02344749765436961,0.2172041393205249,0.35168201260806825,0.34741766093613,0.2749569468713536,0.3340954653526703,0.1558578510302275,-0.09365899918813168,0.48574870411839016,0.2840821208467829,0.5846357010149265,0.10255285631596339,-0.10391487250860103,0.08777067882871768,0.4945478942714171,0.34871006249569014,0.314784614337107,0.5284104229935861,-0.06708745710787072,0.21204473879651958,0.3222677025368566,0.37340966412550747,0.30375616969311253,0.2163292506372473,0.21033780273617364,0.5495876145707508,0.11968107879728553,-0.0005455926364486095,0.42583781823333533,-0.03905682738706868,0.35547316262758577,0.6248249831068454,-0.252139575756799,0.3958544968488758,0.09319527893267862,0.506764324036065,0.4466236696223011,0.3410141784751574,0.37893510016331816,0.38663826167747956,0.32606884011010145,0.43829269825986444,0.10583138089398754,0.3182380011368659,0.48914219888979704,0.2318658864671627,0.02957098376849467,0.2029834580171695,0.09795378311309333,-0.21158558139220165,0.33362778667088017,0.5260884106035648,0.3682629203312473,0.06344454992010694,0.4484587965558226,0.25551911095687824,0.43613066871070055,0.44328729619352053,0.3694715904965402,-0.02027575074322768,0.4735427399894183,0.44914474587197184,0.5300406676464242,0.4514787402456175,-0.11949550444800877,0.30762231162982273,0.2742211371928395,0.42206393205881804,0.2999781330546799,0.25987968775312176,0.32214279929881445,0.37222054786174,0.3686876913620945,0.09057390646195891,0.4342850633786852,0.560008106565532,0.4382691761933939,0.3518913007773188,-0.13579907928313106,0.4623944944854502,0.6370457778718152,0.49652624677810164,0.12485819547881091,0.4860053585980267,0.08944390500208596,0.680038591201332,0.4181602649055439,0.20199164300649808,0.22852549825016424,0.29979416430557376,0.4902791908078482,0.2639063621124541,0.6003665316419189,0.4346430470210943,1.0,0.13802877120650323,-0.018514370374619962,0.7101221133533137,0.3432016199225367,0.3311659898378288,-0.08332176816748296,0.29712217459781076,0.4255012733807413,0.27796866770308465,0.28367249974676945,0.415759200652915,0.5160890873885027,0.2663888760622956,0.2605643147400553,0.038046193161122684
Supp_Motor_Area_R,0.4218667312050518,0.09811212254897642,0.16385193792410147,0.6004508930557723,0.5196322998673237,0.4870266610474963,0.47291567660288875,0.06567305906370634,0.10755790467329462,0.08251733091024069,0.1326936305056989,-0.19172157618580554,0.05787443334508908,-0.1278413368492421,0.25288829908789257,-0.15658927769377634,0.5866042293118013,0.4964222379814111,0.07440807178364874,0.5502443461444929,0.17849790967974094,0.4074016441569692,0.45721309632174467,0.48939310913734924,0.2599532285521553,0.03643874668396469,0.39598961761926027,0.11718112929088347,0.5366721692504551,0.48103198345699577,0.2930963492869142,-0.26126159692254713,0.004706691841975942,0.014059086912847997,0.8111627174779933,0.3092182969965005,0.2200207219732136,0.6086287061025523,0.3837061553950746,0.08551833967803127,0.6809623062248638,0.5742156371687847,0.020456408354336198,0.40509584081021804,0.3838125425251272,0.5178257368601558,-0.15663588247171734,0.519768674617214,0.16411807652900035,0.007923054682663959,0.07692745127427461,0.3373288018849854,0.6614283112271088,-0.03341445784820699,0.23644899083387025,0.11145603491434952,0.2855453777051195,0.46669231797392324,0.39651107058945495,0.5367329979263203,0.4795869710923673,0.42495348187481063,0.014289018036008955,0.33020452902809877,0.0568560888892461,0.025921793709928618,0.5329281541363331,0.4002187298550103,0.01428549186150154,0.27961510933061096,0.5494189613031365,0.6967009149334746,0.21703200380428297,-0.11955343309106828,0.43271756941296685,0.15521958160322738,0.5504200557606226,0.437453426678653,-0.22835163428205746,0.38768083106259754,0.23434719570837495,0.2936601722373387,0.0903280623231047,0.39734240504900026,0.35127163822352225,0.004565216231351878,0.20629836077703465,0.025742671142210013,0.5239212191212725,0.2907715819834427,0.4646325001132155,0.20854259409813602,0.385214774729195,0.2108458077342931,0.13802877120650323,1.0,-0.07134287869682046,0.10060128874953035,0.48062447440823786,0.456236198055291,0.017176469008907992,0.5120820702612474,0.3339310667052664,0.6666556358482331,0.5660526024653878,0.7483546275502516,0.36877070398325956,0.49206143941124075,0.6666926093540713,0.029563445707747327
Parietal_Sup_R,0.0270734843047605,-0.0036580509214681318,0.00816338322791922,-0.033828325732580815,0.0664309663074465,0.013538894221452703,0.02602423866655369,-0.030872298017058222,0.10958474370384405,-0.02415687546052286,-0.033167140699893294,0.10199484870526768,0.07637070010978637,-0.0962257925902875,-0.0033034533805073665,-0.028414228802434598,0.03065245529355296,0.053832794788431004,-0.08222655376278228,0.015865157653231158,-0.0018286046369190893,-0.02174974777018654,0.06221661665092154,-0.03333612001734405,-0.03506716149346881,0.04046642724084147,-0.05425518082673172,-0.05767069295732535,0.03866197486115621,0.022074575573197485,0.03721902363098709,0.055693706412512235,-0.003067444682557579,0.09337943608846079,0.04815159162222842,-0.00999225542207507,0.17210790733848633,-0.005177850528688537,0.062181057094256593,-0.05636749485117448,0.028355044431808255,0.10715323355715069,-0.060533354192924396,0.1348426071250928,0.04083398885235269,0.09249769757190608,-0.06347206616322759,0.027044863478467136,0.08559819497124845,0.18720388221661347,0.2298566140875788,0.006835776286856034,0.0726018039931356,-0.09148407863955742,0.09442397470890329,0.16388770957900392,0.11475203743296365,0.016027912775646788,0.04645477425692898,-0.020343172916464616,0.10990763531484975,-0.009525837876293181,0.04169257680313673,0.0929683088186484,-0.07051531712330417,0.009447297579623717,-0.04912003831165982,0.1428467164512054,0.15489694532041268,0.045171418718284194,0.07913837843060803,0.048325947945781406,0.03066853705307206,0.07363212242578952,0.16963850625870253,-0.11694834104852801,0.04772385546377535,0.08225063764318005,0.26774829594365723,0.0007809235400903557,0.06139776669709866,0.015387036832142865,-0.00042690978449525793,0.04565990742475429,-0.009702251618721566,0.013485039749124164,0.15981759563664844,0.1671661411344228,0.05522884046794491,-0.18290082505594227,0.027507857830514848,0.16890601156016366,0.04914087919284657,0.01968683170498313,-0.018514370374619962,-0.07134287869682046,1.0,0.054006635182369415,0.07178215279393717,0.10493671688270186,0.07939689349808636,0.0899260166613111,0.10578713323605109,0.061944664530545396,0.02524460176520548,0.02874736350808314,-0.06765596108041007,0.07878842381285008,0.0709070564572929,-0.03645499895220014
Thal_VPL_R,0.06932219816459716,0.13498473530899868,0.4160963808816477,0.2104740633344897,0.209726701370942,0.15201882935912306,0.20329235168759588,-0.07859594404555297,0.3804296151989627,0.2937223165856608,0.5612036328420809,0.10045690641825185,0.09675541516049897,0.012984179112832688,0.4642237740239474,0.4297179560678879,0.2631342782207405,0.503204883359785,-0.030194419171338454,0.18654467551149825,0.39922289531633287,0.30977938328918453,0.18114905778251555,0.19378451163366095,0.2370416608859791,0.6214563356050553,0.1632379275051512,0.017831649134538767,0.40175796231626953,-0.08779369482064862,0.32586370279086163,0.5713382028224864,-0.14715397604700117,0.47647136847834254,0.1827644736309048,0.5143554548309895,0.5142652958772428,0.24824309464647176,0.49705185297852444,0.3359040667217993,0.28934668511465916,0.42293534939037475,0.14353273523915622,0.27894250773022333,0.4207886478228512,0.09537694091268911,0.05684539645372511,0.1351232695151714,0.15739084361672023,-0.14415553340316473,0.3051479042521292,0.47185639639797117,0.3205180220972325,0.011222033795345273,0.4728896480686041,0.3527612145546543,0.3907634418275379,0.4322636067287704,0.2979898846171967,-0.08869078341796394,0.44449604969084966,0.5002680624547512,0.5285333909025022,0.40555808883328626,-0.16429684911835626,0.3594768705659891,0.14060644860350088,0.454527543838042,0.33479238181881243,0.3648923007634207,0.2995927934757662,0.3443906551666503,0.20444126807800567,0.16018208486309343,0.40864591511963744,0.4116338171819652,0.3945023735148191,0.2714588013913882,-0.0232883517094427,0.560442547330167,0.5514905110194013,0.504516294319033,0.16667184566362564,0.43267618834946214,0.11461026899877018,0.5709208360879903,0.48574048247324697,0.35357377124794237,0.13140916375808956,0.3293976044920534,0.4518222153164718,0.32768212911859534,0.5137541256964049,0.4223940414800158,0.7101221133533137,0.10060128874953035,0.054006635182369415,1.0,0.297585708331222,0.2702316404988319,-0.06355721470299684,0.2757146655748751,0.42876423870311237,0.19355597411331613,0.2414816029172905,0.37103969336606923,0.33032650486334403,0.23181327672735352,0.1586693746175383,0.13638861851794618
Cerebellum_Crus2_L,0.561074755601815,0.12913915498372555,0.37947445258773327,0.5497605883032332,0.6086509402131567,0.4167928052136021,0.44504694716750226,-0.030878801217888004,0.2098635095596841,0.2824525023456828,0.6029041301368794,-0.05680759093157929,0.019606532417803996,0.09837873545445101,0.6408212878770192,0.07134502866375074,0.5871212825896273,0.545581125481818,-0.05231565016421802,0.30035813484713053,0.25442737537001026,0.37743216202228086,0.3358916554753789,0.13959289420557278,0.6137047103137202,0.24271052053864847,0.48722322518965494,-0.13893095886227103,0.7142423106760523,0.3632859253810881,0.7061660744847437,0.15097042012879336,-0.18805185579403405,0.22308032022947408,0.43649264124191944,0.49435587569177475,0.3803669995012418,0.7370610174434713,0.46294904228191974,0.024161175434746728,0.5599660363280107,0.5282908605838562,-0.09212590003313291,0.7632156421963231,0.3028694970201991,0.4328840042768537,-0.3339502050549663,0.5352860470833979,0.37905070654435574,-0.0303218928342169,0.36619685964978943,0.6448947931359362,0.5670695888226364,0.013562842261625069,0.3901629088457349,0.4199771015206367,0.5721099796442146,0.7703848505656383,0.608943346124413,0.3188316532214299,0.8399478924551004,0.7489643124790822,0.25536067673322416,0.3097463712823904,-0.08941805821161289,0.1268223305849354,0.3641163541229531,0.614039517111854,0.09021978556897732,0.3766553431605919,0.5028559012428172,0.6231013700643917,0.5517009459301704,0.12609088690853426,0.6588635076091837,0.38095423922963845,0.7197585855879591,0.50900128477241,-0.13469539236876282,0.45291915736651306,0.34762601830259576,0.5465836992840589,0.19113976261685664,0.7414065293657812,0.1115973656275509,0.21175751192250353,0.602375507049946,0.31906794229743046,0.4384006365903727,0.24785021757626302,0.7162111439535279,0.31476663865403326,0.6934379347207104,0.33425890975917955,0.3432016199225367,0.48062447440823786,0.07178215279393717,0.297585708331222,1.0,0.5916881287280521,0.03963289327243942,0.9468877926888337,0.4855876583151244,0.61628891144899,0.35454481567813095,0.6360637565241967,0.38052846323838413,0.4781377807713816,0.5868910090048581,-0.2847327134637273
